label,image_url
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP6170_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP6180_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP6190_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP6200_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP620_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP630_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP640_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP650_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP660_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP670_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP680_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP690_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP70_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP7100_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP7110_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP7120_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP7150_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP7160_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP750_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP760_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP770_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP780_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP790_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP80_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP810_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8110_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8120_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8130_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8140_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8150_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8160_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8170_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8180_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8190_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP8200_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP820_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP830_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP840_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP850_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP860_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP870_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP880_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP890_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP90_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9160_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9170_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9180_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9190_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9200_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9210_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9220_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9230_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9240_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9250_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP9260_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP940_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP950_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP960_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP970_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMTP980_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_100_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_10_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_110_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_150_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_20_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_210_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_220_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_250_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_260_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_290_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_300_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_30_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_340_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_400_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_40_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_410_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_420_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_430_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_440_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_450_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_460_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_470_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_480_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_490_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_500_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_50_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_510_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_520_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_530_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_540_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_550_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_560_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_570_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_590_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_60_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_610_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_680_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_690_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_70_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_80_face_0.jpg
SonTungMTP,C:\DL\NDKM\dataset\SonTungMTP\SonTungMtP_90_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien110_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1110_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1120_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1130_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1190_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1200_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1210_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1220_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1260_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1280_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1290_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1300_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1320_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1340_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1350_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1370_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1380_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1400_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1410_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1420_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien1430_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2100_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien210_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2110_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2120_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2130_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2160_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2170_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2180_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2190_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien220_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2230_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2240_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2270_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2280_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2300_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien230_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2340_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2380_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2390_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2400_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien240_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2410_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2430_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2440_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2470_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2480_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2490_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2500_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien250_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2510_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2530_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2540_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2560_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2570_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2580_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2590_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien2600_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien260_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien270_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien280_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien3100_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien310_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien3110_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien3130_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien3140_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien3150_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien3170_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien320_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien330_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien340_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien3440_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien350_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien360_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien370_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien380_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien390_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien410_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4110_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4120_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4130_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4140_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4150_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4160_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4170_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4180_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4190_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4200_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien420_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4210_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4220_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4240_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4260_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4270_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4280_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4290_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4300_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien430_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien440_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4470_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien450_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4530_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4540_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4560_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4590_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4600_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4610_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4620_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4630_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4640_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4650_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4660_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4670_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4680_face_2.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4690_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4700_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4710_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4720_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4780_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4790_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4800_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4810_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4820_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4830_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4840_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4860_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien4870_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5100_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien510_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5110_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5120_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5140_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5150_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien520_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5220_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5230_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5240_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5250_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5260_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5270_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5280_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5290_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5300_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien530_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5310_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5330_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5340_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5350_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5360_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5370_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5380_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5390_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5400_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien540_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5410_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5430_face_4.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5440_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5450_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5460_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5470_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5480_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5490_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5500_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien550_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien5510_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien560_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien570_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien580_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien590_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6100_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien610_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6110_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6120_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6130_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6140_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6150_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6160_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6170_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6190_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien620_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6260_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6280_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6300_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien630_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien640_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6430_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6450_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6460_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6480_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6490_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6490_face_1.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6500_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien650_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6510_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6520_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6530_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6540_face_0.jpg
ThuyTien,C:\DL\NDKM\dataset\ThuyTien\ThuyTien6560_face_1.jpg
